1930,1288,3
1939,1291,3
1946,1294,3
1951,1297,3
1952,1300,2
1958,1302,3
1959,1305,2
1967,1307,3
1973,1310,3
1979,1313,3
1984,1316,3
1986,1319,2
1988,1321,2
1990,1323,3
1995,1326,3
2000,1329,3
2006,1332,3
2011,1335,3
2016,1338,3
2021,1341,3
2026,1344,3
2030,1347,3
2031,1350,2
2035,1352,3
2036,1355,2
2041,1357,3
2047,1360,3
2052,1363,3
2055,1366,2
2058,1368,3
2063,1371,3
2068,1374,3
2073,1377,3
2078,1380,3
2083,1383,3
2088,1386,3
2093,1389,3
2097,1392,3
2100,1395,3
2103,1398,3
2106,1401,3
2109,1404,3
2112,1407,3
2115,1410,3
2117,1413,3
2119,1416,3
2122,1419,3
2126,1422,3
2130,1425,3
2136,1428,3
2143,1431,3
2150,1434,3
2156,1437,3
2162,1440,3
2167,1443,3
2172,1446,3
2178,1449,3
2183,1452,3
2190,1455,3
2196,1458,3
2202,1461,3
2206,1464,3
2210,1467,3
2214,1470,3
2219,1473,3
2225,1476,3
2233,1479,3
2241,1482,3
2247,1485,3
2253,1488,3
2261,1491,3
2269,1494,3
2278,1497,3
2280,1500,2
2286,1502,3
2294,1505,3
2302,1508,3
2309,1511,3
2316,1514,3
2323,1517,3
2330,1520,3
2331,1523,2
2336,1525,3
2341,1528,3
2347,1531,3
2353,1534,3
2359,1537,3
2364,1540,3
2369,1543,3
2374,1546,3
2379,1549,3
2380,1552,2
2381,1554,2
2386,1556,3
2392,1559,3
2397,1562,3
2398,1565,2
2403,1567,3
2404,1570,2
2410,1572,3
2417,1575,3
2424,1578,3
2430,1581,3
2436,1584,3
2437,1587,2
2443,1589,3
2448,1592,3
2455,1595,3
2456,1598,2
2462,1600,3
2467,1603,3
2474,1606,3
2481,1609,3
2488,1612,3
2495,1615,3
2502,1618,3
2508,1621,3
2511,1624,2
2514,1626,3
2520,1629,3
2521,1632,2
2526,1634,3
2527,1637,2
2529,1639,2
2534,1641,3
2540,1644,3
2541,1647,2
2543,1649,2
2547,1651,3
2551,1654,2
2553,1656,3
2559,1659,3
2564,1662,3
2569,1665,3
2574,1668,3
2575,1671,2
2580,1673,3
2581,1676,2
2587,1678,3
2593,1681,3
2599,1684,3
2604,1687,2
2605,1689,3
2611,1692,3
2617,1695,3
2618,1698,2
2624,1700,3
2626,1703,2
2631,1705,3
2638,1708,3
2645,1711,3
2652,1714,3
2657,1717,3
2659,1720,2
2664,1722,3
2670,1725,3
2676,1728,3
2677,1731,2
2683,1733,3
2689,1736,3
2695,1739,3
2701,1742,3
2706,1745,3
2712,1748,3
2717,1751,3
2721,1754,3
2725,1757,3
2726,1760,2
2730,1762,3
2734,1765,3
2738,1768,3
2742,1771,3
2745,1774,3
2747,1777,3
2749,1780,3
2751,1783,3
2753,1786,3
2754,1789,3
2755,1792,2
2756,1794,3
2757,1797,3
2759,1800,3
2760,1803,3
2762,1806,3
2763,1809,3
2764,1812,3
2766,1815,3
2770,1818,3
2776,1821,3
2782,1824,3
2788,1827,3
2794,1830,3
2801,1833,3
2806,1836,3
2810,1839,3
2814,1842,3
2819,1845,3
2826,1848,3
2831,1851,3
2837,1854,3
2841,1857,3
2846,1860,3
2851,1863,3
2856,1866,3
2862,1869,3
2867,1872,3
2872,1875,3
2877,1878,3
2882,1881,3
2887,1884,3
2891,1887,3
2895,1890,3
2899,1893,3
2902,1896,3
2905,1899,3
2909,1902,3
2914,1905,3
2919,1908,3
2924,1911,3
2929,1914,3
2933,1917,3
2936,1920,3
2940,1923,3
2944,1926,3
2948,1929,3
2952,1932,3
2956,1935,3
2960,1938,3
2964,1941,3
2968,1944,3
2971,1947,3
2976,1950,3
2981,1953,3
2986,1956,3
2991,1959,3
2992,1962,2
2996,1964,3
2997,1967,2
3002,1969,3
3007,1972,3
3013,1975,3
3019,1978,3
3020,1981,2
3026,1983,3
3033,1986,3
3040,1989,3
3047,1992,3
3052,1995,3
3058,1998,3
3063,2001,3
3064,2004,2
3069,2006,3
3070,2009,2
3071,2011,2
3077,2013,3
3082,2016,2
3085,2018,3
3093,2021,3
3101,2024,3
3102,2027,2
3109,2029,3
3116,2032,3
3118,2035,2
3124,2037,3
3131,2040,3
3139,2043,3
3147,2046,3
3148,2049,2
3155,2051,3
3162,2054,3
3163,2057,2
3170,2059,3
3173,2062,2
3179,2064,3
3187,2067,3
3188,2070,2
3196,2072,3
3205,2075,3
3208,2078,2
3214,2080,3
3223,2083,3
3232,2086,3
3233,2089,2
3242,2091,3
3250,2094,3
3258,2097,3
3265,2100,3
3266,2103,2
3271,2105,3
3277,2108,3
3282,2111,3
3283,2114,2
3288,2116,3
3295,2119,3
3301,2122,3
3307,2125,3
3308,2128,2
3313,2130,3
3315,2133,2
3320,2135,3
3325,2138,2
3328,2140,3
3336,2143,3
3337,2146,2
3338,2148,2
3345,2150,3
3349,2153,3
3351,2156,2
3354,2158,3
3356,2161,2
3359,2163,2
3360,2165,3
3365,2168,2
3366,2170,3
3371,2173,3
3376,2176,3
3381,2179,3
3383,2182,2
3386,2184,3
3391,2187,3
3395,2190,3
3399,2193,3
3403,2196,2
3404,2198,3
3409,2201,3
3414,2204,3
3418,2207,3
3422,2210,3
3425,2213,3
3428,2216,3
3431,2219,3
3434,2222,3
3435,2225,3
3436,2228,3
3437,2231,3
3438,2234,3
3439,2237,3
3442,2240,3
3446,2243,3
3450,2246,3
3455,2249,3
3460,2252,3
3464,2255,3
3469,2258,3
3470,2261,2
3475,2263,3
3478,2266,3
3480,2269,3
3483,2272,3
3487,2275,3
3491,2278,3
3495,2281,3
3499,2284,3
3504,2287,3
3509,2290,3
3514,2293,3
3519,2296,3
3520,2299,2
3524,2301,3
3529,2304,3
3534,2307,3
3541,2310,3
3548,2313,3
3554,2316,3
3558,2319,3
3564,2322,3
3571,2325,3
3578,2328,3
3585,2331,3
3591,2334,3
3598,2337,3
3605,2340,3
3606,2343,2
3609,2345,2
3612,2347,2
3614,2349,3
3622,2352,3
3630,2355,3
3633,2358,2
3638,2360,3
3646,2363,3
3653,2366,3
3654,2369,2
3657,2371,2
3660,2373,2
3663,2375,3
3670,2378,3
3676,2381,3
3681,2384,3
3686,2387,3
3691,2390,3
3696,2393,3
3700,2396,3
3703,2399,3
3706,2402,3
3709,2405,3
3712,2408,3
3715,2411,3
3718,2414,3
3720,2417,3
3721,2420,3
3722,2423,3
3723,2426,3
3725,2429,3
3727,2432,3
3729,2435,3
3730,2438,2
3731,2440,3
3733,2443,3
3735,2446,2
3736,2448,3
3741,2451,3
3748,2454,3
3754,2457,3
3759,2460,3
3764,2463,3
3769,2466,3
3774,2469,3
3779,2472,3
3784,2475,3
3790,2478,3
3791,2481,2
3796,2483,3
3800,2486,3
3802,2489,3
3803,2492,2
3811,2494,3
3818,2497,3
3826,2500,3
3831,2503,3
3833,2506,2
3837,2508,3
3843,2511,3
3849,2514,3
3853,2517,3
3857,2520,3
3862,2523,3
3867,2526,3
3871,2529,3
3875,2532,3
3879,2535,3
3883,2538,3
3886,2541,2
3887,2543,3
3891,2546,3
3894,2549,3
3897,2552,3
3900,2555,3
3902,2558,3
3904,2561,3
3905,2564,3
3906,2567,3
3907,2570,3
3908,2573,3
3909,2576,3
3910,2579,3
3911,2582,2
3912,2584,3
3914,2587,3
3916,2590,3
3917,2593,3
3920,2596,3
3924,2599,3
3931,2602,3
3937,2605,3
3943,2608,3
3949,2611,3
3956,2614,3
3963,2617,3
3968,2620,3
3973,2623,3
3980,2626,3
3986,2629,3
3994,2632,3
4001,2635,3
4007,2638,3
4011,2641,3
4016,2644,3
4024,2647,3
4032,2650,3
4041,2653,3
4051,2656,3
4061,2659,3
4070,2662,3
4078,2665,3
4082,2668,3
4086,2671,3
4087,2674,2
4089,2676,2
4091,2678,2
4093,2680,3
4094,2683,2
4100,2685,2
4102,2687,3
4108,2690,3
4115,2693,3
4123,2696,3
4131,2699,3
4132,2702,2
4140,2704,3
4142,2707,2
4149,2709,3
4154,2712,2
4158,2714,3
4159,2717,2
4168,2719,3
4178,2722,3
4179,2725,2
4188,2727,3
4189,2730,2
4195,2732,2
4200,2734,3
4212,2737,3
4217,2740,2
4223,2742,3
4235,2745,3
4247,2748,3
4248,2751,2
4255,2753,2
4260,2755,2
4261,2757,3
4274,2760,3
4286,2763,3
4287,2766,2
4293,2768,2
4298,2770,3
4307,2773,3
4313,2776,3
4317,2779,3
4321,2782,3
4325,2785,3
4329,2788,3
4333,2791,3
4336,2794,3
4339,2797,3
4341,2800,3
4342,2803,3
4343,2806,3
4344,2809,3
4345,2812,3
4346,2815,3
4347,2818,3
4348,2821,3
4349,2824,3
4350,2827,3
4351,2830,3
4352,2833,3
4354,2836,3
4359,2839,3
4360,2842,2
4365,2844,3
4371,2847,3
4378,2850,3
4382,2853,3
4386,2856,3
4392,2859,3
4397,2862,3
4403,2865,3
4408,2868,3
4409,2871,2
4413,2873,3
4417,2876,3
4418,2879,2
4423,2881,3
4429,2884,3
4436,2887,3
4438,2890,2
4440,2892,2
4446,2894,3
4455,2897,3
4463,2900,3
4471,2903,3
4477,2906,3
4482,2909,3
4487,2912,3
4492,2915,3
4496,2918,3
4500,2921,3
4504,2924,3
4508,2927,3
4512,2930,3
4516,2933,3
4519,2936,3
4521,2939,3
4523,2942,3
4525,2945,3
4526,2948,3
4527,2951,2
4528,2953,3
4529,2956,3
4531,2959,3
4533,2962,3
4535,2965,3
4537,2968,3
4538,2971,3
4540,2974,3
4545,2977,3
4550,2980,3
4555,2983,3
4560,2986,3
4565,2989,3
4570,2992,3
4576,2995,3
4582,2998,3
4587,3001,3
4594,3004,3
4599,3007,3
4604,3010,3
4608,3013,3
4617,3016,3
4627,3019,3
4636,3022,3
4645,3025,3
4654,3028,3
4664,3031,3
4673,3034,3
4683,3037,3
4692,3040,3
4699,3043,3
4706,3046,3
4713,3049,3
4719,3052,3
4726,3055,3
4733,3058,3
4739,3061,3
4746,3064,3
4752,3067,3
4759,3070,3
4765,3073,3
4771,3076,3
4778,3079,3
4783,3082,3
4791,3085,3
4799,3088,3
4806,3091,3
4814,3094,3
4822,3097,3
4829,3100,3
4838,3103,3
4845,3106,3
4851,3109,3
4858,3112,3
4864,3115,3
4870,3118,3
4876,3121,3
4882,3124,3
4888,3127,3
4894,3130,3
4900,3133,3
4907,3136,3
4916,3139,3
4925,3142,3
4933,3145,3
4943,3148,3
4953,3151,3
4962,3154,3
4969,3157,3
4976,3160,3
4983,3163,3
4992,3166,3
5002,3169,3
5012,3172,3
5021,3175,3
5030,3178,3
5040,3181,3
5041,3184,2
5045,3186,2
5051,3188,3
5059,3191,3
5066,3194,3
5073,3197,3
5075,3200,2
5079,3202,3
5083,3205,2
5085,3207,3
5092,3210,3
5099,3213,3
5105,3216,3
5111,3219,3
5117,3222,3
5118,3225,2
5119,3227,2
5125,3229,3
5131,3232,3
5138,3235,3
5145,3238,3
5152,3241,3
5158,3244,3
5163,3247,3
5168,3250,3
5169,3253,2
5174,3255,3
5180,3258,3
5186,3261,3
5192,3264,3
5193,3267,2
5198,3269,3
5203,3272,3
5208,3275,3
5209,3278,2
5214,3280,3
5216,3283,2
5221,3285,3
5228,3288,3
5235,3291,3
5242,3294,3
5243,3297,2
5250,3299,3
5251,3302,2
5257,3304,3
5261,3307,3
5266,3310,3
5268,3313,2
5270,3315,2
5275,3317,3
5282,3320,3
5287,3323,3
5293,3326,3
5294,3329,2
5295,3331,2
5302,3333,3
5310,3336,3
5317,3339,3
5319,3342,2
5324,3344,3
5331,3347,3
5338,3350,3
5345,3353,3
5351,3356,3
5357,3359,3
5358,3362,2
5364,3364,3
5369,3367,3
5371,3370,2
5374,3372,3
5375,3375,2
5380,3377,3
5382,3380,2
5385,3382,3
5386,3385,2
5392,3387,3
5398,3390,3
5404,3393,3
5410,3396,3
5416,3399,3
5422,3402,3
5423,3405,2
5428,3407,3
5434,3410,3
5435,3413,2
5440,3415,3
5446,3418,3
5453,3421,3
5459,3424,3
5464,3427,3
5467,3430,2
5470,3432,3
5476,3435,3
5481,3438,3
5487,3441,3
5488,3444,2
5493,3446,3
5494,3449,2
5498,3451,3
5503,3454,3
5508,3457,3
5510,3460,2
5514,3462,3
5518,3465,3
5522,3468,3
5525,3471,3
5528,3474,3
5532,3477,3
5535,3480,2
5536,3482,3
5540,3485,3
5544,3488,3
5549,3491,3
5553,3494,3
5557,3497,3
5559,3500,2
5562,3502,3
5565,3505,3
5568,3508,2
5570,3510,3
5575,3513,3
5579,3516,3
5581,3519,3
5582,3522,2
5584,3524,3
5587,3527,2
5590,3529,3
5593,3532,2
5597,3534,3
5603,3537,3
5608,3540,3
5609,3543,2
5614,3545,3
5620,3548,3
5622,3551,2
5623,3553,2
5627,3555,3
5631,3558,2
5635,3560,3
5642,3563,3
5649,3566,3
5654,3569,3
5659,3572,3
5663,3575,2
5665,3577,3
5671,3580,3
5677,3583,3
5683,3586,3
5688,3589,3
5693,3592,3
5698,3595,3
5699,3598,2
5704,3600,3
5709,3603,2
5711,3605,3
5712,3608,2
5714,3610,2
5719,3612,3
5726,3615,3
5732,3618,3
5733,3621,2
5738,3623,3
5743,3626,3
5748,3629,3
5749,3632,2
5754,3634,3
5758,3637,3
5763,3640,3
5768,3643,3
5771,3646,2
5774,3648,3
5777,3651,2
5779,3653,3
5784,3656,3
5789,3659,3
5794,3662,3
5799,3665,3
5804,3668,3
5808,3671,3
5812,3674,3
5815,3677,3
5818,3680,3
5819,3683,2
5822,3685,3
5826,3688,3
5829,3691,3
5833,3694,3
5836,3697,3
5838,3700,3
5840,3703,3
5842,3706,3
5844,3709,3
5846,3712,3
5848,3715,3
5850,3718,3
5852,3721,2
5855,3723,3
5860,3726,3
5866,3729,3
5872,3732,3
5877,3735,3
5884,3738,3
5890,3741,3
5896,3744,3
5897,3747,2
5904,3749,3
5912,3752,3
5919,3755,3
5926,3758,3
5933,3761,3
5940,3764,3
5947,3767,3
5953,3770,3
5958,3773,3
5964,3776,3
5971,3779,3
5976,3782,3
5981,3785,3
5985,3788,3
5989,3791,3
5992,3794,3
5996,3797,3
6001,3800,3
6006,3803,3
6012,3806,3
6018,3809,3
6024,3812,3
6030,3815,3
6037,3818,3
6043,3821,3
6048,3824,3
6053,3827,3
6057,3830,3
6058,3833,2
6059,3835,2
6063,3837,3
6069,3840,3
6070,3843,2
6075,3845,3
6078,3848,3
6083,3851,3
6087,3854,3
6088,3857,2
6092,3859,3
6096,3862,3
6101,3865,3
6107,3868,3
6108,3871,2
6109,3873,2
6114,3875,3
6120,3878,3
6126,3881,3
6132,3884,3
6138,3887,3
6144,3890,3
6149,3893,3
6155,3896,3
6156,3899,2
6162,3901,3
6166,3904,2
6170,3906,3
6171,3909,2
6177,3911,3
6183,3914,3
6186,3917,2
6190,3919,3
6198,3922,3
6204,3925,2
6207,3927,3
6216,3930,3
6223,3933,3
6229,3936,3
6232,3939,2
6234,3941,3
6238,3944,3
6242,3947,3
6246,3950,3
6249,3953,3
6251,3956,3
6253,3959,3
6254,3962,2
6256,3964,3
6259,3967,3
6261,3970,3
6263,3973,3
6266,3976,3
6268,3979,3
6270,3982,2
6272,3984,3
6276,3987,3
6280,3990,3
6283,3993,3
6287,3996,3
6291,3999,3
6294,4002,3
6297,4005,3
6301,4008,3
6305,4011,3
6310,4014,3
6314,4017,3
6317,4020,3
6322,4023,3
6327,4026,3
6332,4029,3
6337,4032,3
6341,4035,3
6346,4038,3
6352,4041,3
6358,4044,3
6364,4047,3
6370,4050,3
6375,4053,3
6379,4056,3
6384,4059,3
6389,4062,3
6394,4065,3
6401,4068,3
6407,4071,3
6413,4074,3
6419,4077,3
6425,4080,3
6431,4083,3
6438,4086,3
6444,4089,3
6450,4092,3
6454,4095,3
6458,4098,3
6462,4101,3
6466,4104,3
6470,4107,3
6474,4110,3
6478,4113,3
6482,4116,3
6487,4119,3
6493,4122,3
6498,4125,3
6503,4128,3
6509,4131,3
6516,4134,3
6522,4137,3
6528,4140,3
6533,4143,3
6538,4146,3
6542,4149,3
6546,4152,3
6547,4155,2
6551,4157,3
6555,4160,3
6559,4163,2
6560,4165,3
6565,4168,3
6568,4171,2
6571,4173,3
6573,4176,2
6577,4178,3
6583,4181,3
6589,4184,3
6595,4187,3
6601,4190,3
6606,4193,3
6611,4196,3
6615,4199,3
6616,4202,2
6620,4204,3
6625,4207,3
6630,4210,3
6631,4213,2
6636,4215,3
6641,4218,3
6647,4221,3
6653,4224,3
6658,4227,3
6659,4230,2
6663,4232,3
6668,4235,3
6669,4238,2
6674,4240,3
6680,4243,3
6686,4246,3
6691,4249,3
6692,4252,2
6697,4254,3
6702,4257,3
6708,4260,3
6713,4263,3
6714,4266,2
6719,4268,3
6725,4271,3
6730,4274,3
6735,4277,3
6740,4280,3
6745,4283,3
6746,4286,2
6747,4288,2
6752,4290,3
6758,4293,3
6764,4296,3
6770,4299,3
6775,4302,3
6776,4305,2
6781,4307,3
6787,4310,3
6788,4313,2
6794,4315,3
6800,4318,3
6806,4321,3
6812,4324,3
6817,4327,3
6818,4330,2
6823,4332,3
6824,4335,2
6830,4337,3
6837,4340,3
6844,4343,3
6850,4346,3
6856,4349,3
6862,4352,3
6863,4355,2
6867,4357,3
6873,4360,3
6879,4363,3
6885,4366,3
6890,4369,3
6896,4372,3
6897,4375,2
6902,4377,3
6906,4380,3
6911,4383,3
6916,4386,3
6917,4389,2
6922,4391,3
6928,4394,3
6934,4397,3
6939,4400,3
6943,4403,3
6947,4406,3
6951,4409,3
6952,4412,2
6956,4414,3
6957,4417,2
6961,4419,3
6967,4422,3
6972,4425,3
6978,4428,3
6979,4431,2
6983,4433,3
6989,4436,3
6995,4439,3
7001,4442,3
7006,4445,3
7011,4448,3
7012,4451,2
7017,4453,3
7022,4456,3
7023,4459,2
7028,4461,3
7034,4464,3
7040,4467,3
7042,4470,2
7047,4472,3
7048,4475,2
7054,4477,3
7060,4480,3
7061,4483,2
7067,4485,3
7073,4488,3
7079,4491,3
7086,4494,3
7087,4497,2
7094,4499,3
7100,4502,3
7101,4505,2
7107,4507,3
7111,4510,2
7115,4512,3
7122,4515,3
7129,4518,3
7130,4521,2
7137,4523,3
7144,4526,3
7151,4529,3
7152,4532,2
7158,4534,3
7165,4537,3
7171,4540,3
7177,4543,3
7178,4546,2
7184,4548,3
7190,4551,3
7196,4554,3
7197,4557,2
7203,4559,3
7209,4562,3
7216,4565,3
7217,4568,2
7223,4570,3
7229,4573,3
7234,4576,3
7240,4579,3
7241,4582,2
7242,4584,2
7248,4586,3
7256,4589,3
7263,4592,3
7269,4595,3
7276,4598,3
7282,4601,3
7288,4604,3
7294,4607,3
7300,4610,3
7304,4613,2
7306,4615,3
7311,4618,3
7316,4621,3
7321,4624,3
7326,4627,3
7330,4630,3
7333,4633,3
7336,4636,3
7339,4639,3
7342,4642,3
7345,4645,3
7347,4648,3
7349,4651,3
7352,4654,3
7354,4657,3
7356,4660,3
7358,4663,3
7359,4666,3
7362,4669,3
7366,4672,3
7369,4675,3
7374,4678,3
7379,4681,3
7386,4684,3
7393,4687,3
7399,4690,3
7406,4693,3
7412,4696,3
7418,4699,3
7424,4702,3
7430,4705,3
7436,4708,3
7441,4711,3
7448,4714,3
7455,4717,3
7461,4720,3
7467,4723,3
7470,4726,2
7474,4728,3
7481,4731,3
7488,4734,3
7496,4737,3
7505,4740,3
7513,4743,3
7521,4746,3
7528,4749,3
7535,4752,3
7542,4755,3
7549,4758,3
7553,4761,2
7556,4763,3
7564,4766,3
7569,4769,2
7573,4771,3
7582,4774,3
7590,4777,3
7591,4780,2
7599,4782,3
7600,4785,2
7602,4787,2
7605,4789,3
7612,4792,3
7619,4795,3
7626,4798,3
7633,4801,3
7640,4804,3
7647,4807,3
7653,4810,3
7658,4813,3
7659,4816,2
7664,4818,3
7665,4821,2
7670,4823,3
7673,4826,2
7674,4828,2
7677,4830,3
7685,4833,3
7692,4836,3
7700,4839,3
7701,4842,2
7708,4844,3
7710,4847,2
7714,4849,3
7722,4852,3
7730,4855,3
7733,4858,2
7738,4860,3
7743,4863,2
7745,4865,3
7748,4868,2
7752,4870,3
7759,4873,3
7766,4876,3
7772,4879,3
7778,4882,3
7784,4885,3
7789,4888,3
7794,4891,3
7799,4894,3
7803,4897,3
7807,4900,3
7812,4903,3
7816,4906,3
7818,4909,2
7821,4911,3
7825,4914,3
7829,4917,3
7832,4920,3
7835,4923,3
7836,4926,2
7837,4928,2
7840,4930,3
7844,4933,3
7848,4936,3
7851,4939,3
7853,4942,3
7855,4945,3
7857,4948,3
7858,4951,3
7859,4954,3
7860,4957,3
7863,4960,3
7866,4963,3
7870,4966,3
7873,4969,3
7877,4972,3
7882,4975,3
7888,4978,3
7892,4981,3
7896,4984,3
7901,4987,3
7906,4990,3
7912,4993,3
7916,4996,3
7920,4999,3
7923,5002,3
7926,5005,3
7930,5008,3
7934,5011,3
7938,5014,3
7942,5017,3
7946,5020,3
7948,5023,3
7952,5026,3
7956,5029,3
7959,5032,3
7963,5035,3
7968,5038,3
7974,5041,3
7980,5044,3
7986,5047,3
7991,5050,3
7996,5053,3
8000,5056,3
8004,5059,3
8008,5062,3
8012,5065,3
8016,5068,3
8021,5071,3
8025,5074,3
8029,5077,3
8033,5080,3
8038,5083,3
8043,5086,3
8048,5089,3
8052,5092,3
8056,5095,3
8060,5098,3
8061,5101,2
8065,5103,3
8069,5106,3
8073,5109,3
8077,5112,3
8080,5115,3
8083,5118,3
8084,5121,2
8087,5123,3
8091,5126,3
8093,5129,2
8096,5131,3
8101,5134,3
8106,5137,3
8110,5140,3
8114,5143,3
8118,5146,3
8119,5149,2
8120,5151,2
8124,5153,3
8129,5156,3
8135,5159,3
8141,5162,3
8147,5165,3
